date,precip_VAN,precip_TOR,precip_MON,precip_LEO,precip_GUA,precip_MEX,precip_PUE,precip_HUS,precip_DAL,precip_TUL,precip_JUA,precip_PHO,precip_SDO,temp_VAN,temp_TOR,temp_MON,temp_LEO,temp_GUA,temp_MEX,temp_PEU,temp_HUS,temp_DAL,temp_TUL,temp_JUA,temp_PHO,temp_SDO,UD_ind_WTI_0.25,UD_ind_lumber_0.25,UD_ind_live_cattle_0.25,UD_ind_OJ_0.25,UD_ind_us_cotton_0.25,UD_ind_us_soybean_oil_0.25,UD_ind_us_wheat_0.25,UD_ind_copper_0.25,UD_ind_WTI,UD_ind_lumber,UD_ind_live_cattle,UD_ind_OJ,UD_ind_us_cotton,UD_ind_us_soybean_oil,UD_ind_us_wheat,UD_ind_copper,Vol_WTI,Change_%_WTI,Vol_Lumber,Change_%_Lumber,Vol_Live_Cattle,Change_%_Live_Cattle,Vol_OJ,Change_OJ,Vol_US_Cotton_2,Change_US_Cotton_2,Vol_US_Soybean_Oil,Change_US_Soybean_Oil,Vol_US Wheat,Change_US Wheat,Vol_Copper,Change %_Copper,Vol._x,Change_%_comm_soft,Vol._y,Change_%_comm_DJ
2015-01-06,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,-10.3,0,12.3,15.4,8.4,12.5,7.9,6.4,0.7,5.9,15.1,17.8,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,451.64K,-4.22%,0.20K,-2.83%,31.20K,-0.12%,0.01K,-2.56%,0,-0.74%,0.99K,-0.03%,0,0.59%,0.31K,0.39%,0,2.62%,0,-0.03%
2015-01-07,0.0,0.3,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,-12.6,0,14.6,19.3,0,13.3,11.1,3.7,-3.7,7.2,16.8,17.1,2.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,460.08K,1.50%,0.08K,2.38%,24.73K,-0.08%,0.05K,0.42%,0,0.36%,0.84K,0.89%,0,-2.20%,0.46K,-0.29%,0,-0.16%,0,-0.60%
2015-01-08,0.0,0.7,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,-12.6,0,12.7,0,11.2,12.3,3.7,-3.1,-8.2,0.8,18.4,16.4,2.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,362.08K,0.29%,0.04K,-0.73%,38.36K,-1.39%,0.00K,-1.05%,0,0.22%,1.40K,1.82%,0,-2.03%,0.24K,0.39%,0,0.86%,0,0.03%
2015-01-09,1.2,0.9,0,0.0,0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,4.3,-7.9,0,12.5,0,11.8,11.6,4.1,1.2,-2.4,3.5,15.7,16.7,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,421.01K,-0.88%,0.03K,-0.58%,28.82K,-1.83%,0.00K,-0.67%,0,0.26%,0.34K,-0.12%,0,-0.88%,0.30K,-0.57%,0,0.54%,0,0.09%
2015-01-10,3.2,0.0,0,0.0,0.0,0.0,5.1,5.8,2.8,0.0,0.0,0.0,0.0,6.2,-11.5,0,14.0,12.8,11.6,11.3,3.8,1.2,-4.4,3.4,16.2,15.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-11,1.4,0.2,0,0.0,0,0.0,0.0,35.1,18.0,0.5,0.0,0.3,5.1,6.3,-5.5,0,14.0,0,12.5,12.7,6.6,2.3,1.7,6.1,15.6,16.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-12,0.0,1.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.5,4.3,6.7,-1.2,0,14.1,12.3,13.8,13.9,8.2,5.6,1.6,9.0,16.6,16.4,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,394.95K,-4.74%,0.06K,0.25%,45.43K,-0.09%,1.08K,1.81%,0,-1.36%,0.32K,-3.25%,0,-1.27%,0.31K,-1.00%,0,-1.15%,0,-1.83%
2015-01-13,0.0,0.2,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,4.6,-13.9,0,13.7,0,14.2,13.2,7.5,2.2,-3.0,3.8,14.4,16.3,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,476.54K,-0.39%,0.13K,-1.11%,36.45K,-1.87%,0.82K,0.10%,0,0.58%,0.16K,-0.18%,0,-1.35%,0.60K,-3.04%,0,0.50%,0,-0.77%
2015-01-14,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-7.9,0,14.4,16.1,15.9,14.4,6.3,3.7,-1.4,4.7,12.8,15.6,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,510.25K,5.64%,0.07K,-1.34%,48.72K,-1.08%,0.53K,0.28%,0,-1.88%,0.09K,0.56%,0,-1.76%,0.33K,-4.70%,0,0.28%,0,0.92%
2015-01-15,6.2,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.9,-7.7,0,14.7,16.3,15.7,13.2,7.0,6.1,4.4,3.3,14.3,15.7,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,478.34K,-4.60%,0.04K,-1.58%,33.58K,-1.00%,0.75K,1.95%,0,0.86%,69.55K,1.29%,0,-0.79%,0.36K,2.27%,0,0.89%,0,-0.72%
2015-01-16,2.8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,0,0,15.5,12.6,15.9,13.8,8.4,7.6,6.2,5.9,16.4,16.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,175.63K,5.28%,0.41K,0.32%,26.81K,0.16%,0.59K,-0.10%,0,-0.46%,41.13K,1.21%,0,-0.47%,0.47K,1.65%,0,-1.10%,0,1.58%
2015-01-17,6.8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0,0,16.2,13.8,14.6,14.3,11.2,11.7,10.7,5.9,15.2,15.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-18,16.8,1.1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.6,0,16.9,0,15.7,15.2,13.2,10.5,9.3,9.4,15.8,15.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.32%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-19,0.2,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,-0.4,0,15.8,0,15.1,13.7,11.8,13.1,12.2,10.0,16.4,15.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-2.18%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-20,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,-7.7,0,16.6,13.3,15.8,14.7,15.3,13.1,9.1,12.0,15.9,15.1,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,49.74K,-2.91%,0.61K,-2.89%,23.16K,-0.91%,0.45K,0.00%,0,-2.48%,57.44K,-1.65%,0,0.75%,0.59K,-1.47%,0,0.02%,0,-1.72%
2015-01-21,0.6,0.0,0,0.0,0.0,0.0,0.0,0.0,8.4,0.0,0.3,0.0,0.0,2.9,-7.1,0,16.6,20.9,16.9,14.9,15.3,12.3,4.7,11.0,17.1,15.6,2.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,340.25K,3.00%,0.69K,1.91%,14.09K,0.42%,0.69K,0.17%,0,0.31%,60.98K,-1.31%,0,0.09%,0.51K,0.00%,0,-0.37%,0,1.11%
2015-01-22,10.8,0.0,0,0.0,0.0,0.0,0.0,59.7,28.4,0.0,6.1,0.0,0.0,6.1,-3.9,0,17.1,18.0,17.3,14.7,14.2,7.1,7.4,4.0,15.1,15.7,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,426.83K,-3.08%,0.38K,-0.94%,20.08K,-0.23%,0.39K,0.14%,0,-0.28%,61.83K,-1.36%,0,-0.40%,0.18K,-0.57%,0,-0.47%,0,-1.09%
2015-01-23,31.6,0.0,0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,8.9,-1.5,0,16.3,13.4,16.4,14.1,6.9,6.8,2.0,0.3,12.6,16.2,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,374.29K,-1.55%,0.35K,1.86%,13.25K,-1.96%,0.70K,0.20%,0,-0.65%,54.38K,-1.16%,0,-0.84%,0.22K,-2.38%,0,-2.18%,0,-0.49%
2015-01-24,9.8,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,-2.2,0,16.1,0,14.1,14.5,7.6,7.5,6.4,2.9,16.1,16.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-25,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,-5.6,0,15.4,0,0,13.7,11.8,11.2,11.5,6.4,17.1,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-26,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,7.4,-10.3,0,16.8,0,14.3,15.6,14.3,10.8,6.6,8.7,16.6,18.9,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,310.64K,-0.97%,0.75K,1.54%,17.70K,-0.35%,0.73K,-1.97%,0,2.15%,49.73K,-1.65%,0,-1.79%,0.18K,1.42%,0,0.82%,0,-0.32%
2015-01-27,0.0,0.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-8.8,0,17.8,15.9,16.2,15.7,15.8,15.3,11.4,11.9,16.3,16.4,2.0,1.0,2.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,313.14K,2.39%,0.45K,-1.45%,11.35K,2.00%,1.27K,-2.01%,0,-0.04%,58.12K,0.29%,0,-0.17%,0.31K,-2.33%,0,0.46%,0,0.43%
2015-01-28,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,-7.2,0,18.7,19.7,16.4,17.8,16.6,17.1,16.1,13.1,17.4,16.8,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,365.44K,-3.85%,0.39K,1.22%,14.76K,0.74%,1.92K,-4.24%,0,1.01%,81.73K,-2.66%,0,-2.60%,0.21K,0.32%,0,0.03%,0,-1.00%
2015-01-29,0.0,7.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,0.0,4.6,-1.9,0,17.3,20.6,15.4,14.8,16.4,17.9,13.6,12.8,18.4,18.3,0.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,300.73K,0.18%,1.06K,2.00%,19.98K,-0.28%,1.40K,-0.74%,0,0.58%,76.14K,-2.64%,0,0.47%,0.57K,-2.06%,0,-2.21%,0,-1.32%
2015-01-30,0.0,0.2,0,0.0,0,0.0,0.0,0.0,0.0,0.0,11.2,8.9,0.0,3.7,-6.2,0,15.3,0,15.4,13.6,15.3,10.3,2.7,8.1,15.1,17.1,2.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,454.14K,8.33%,0.69K,0.00%,8.42K,0.86%,1.07K,4.13%,0,-0.36%,51.14K,1.56%,0,-0.89%,0.31K,2.35%,0,0.07%,0,2.20%
2015-01-31,0.0,0.0,0,0.0,0,0.0,0,0.0,11.4,8.6,3.8,1.8,0.3,5.0,-9.6,0,13.8,0,13.3,0,12.4,10.3,6.6,8.3,13.7,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-01,3.4,5.8,0,0.0,0,0.0,0.0,0.0,6.6,2.8,0.0,0.0,0.0,6.3,-6.4,0,14.9,0,15.8,13.2,19.0,12.4,5.0,10.7,13.1,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-02,3.8,7.5,0,2.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,-12.9,0,14.1,0,14.6,13.3,9.2,1.4,-6.3,9.2,15.1,16.6,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,511.41K,2.76%,0.95K,-2.98%,15.88K,-1.07%,1.14K,-0.29%,0,0.93%,58.26K,1.37%,0,-2.06%,0.40K,-0.67%,0,-1.62%,0,0.69%
2015-02-03,4.2,0.0,0,0.8,0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,7.7,-10.1,0,14.1,0,14.7,13.7,7.5,5.7,2.3,10.3,16.5,15.7,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,644.92K,7.02%,0.43K,0.48%,12.84K,0.36%,0.71K,0.18%,0,2.50%,63.46K,1.28%,0,4.06%,0.28K,3.54%,0,1.09%,0,2.96%
2015-02-04,3.4,1.4,0,0.0,1.5,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,7.1,-3.2,0,12.9,14.6,15.1,13.6,9.5,8.7,5.7,13.3,17.4,15.4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,577.52K,-8.67%,0.40K,-1.31%,12.23K,-0.49%,0.75K,-1.39%,0,-0.45%,52.76K,-0.68%,0,-0.15%,0.37K,0.46%,0,0.64%,0,-2.35%
2015-02-05,26.2,0.0,0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,8.6,-9.5,0,14.9,18.6,15.7,15.4,11.1,2.1,-3.3,11.2,18.6,15.7,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,596.85K,4.19%,0.36K,0.74%,11.61K,0.28%,0.78K,-0.25%,0,1.02%,78.66K,3.66%,0,2.78%,0.23K,0.00%,0,0.09%,0,0.97%
2015-02-06,11.8,0.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1,-8.3,0,13.3,15.6,11.3,13.2,8.2,5.6,4.2,11.7,19.9,16.2,2.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,584.98K,2.40%,0.64K,1.15%,15.37K,1.73%,0.63K,-0.91%,0,-0.23%,75.32K,0.35%,0,0.19%,0.21K,-0.34%,0,0.83%,0,0.34%
2015-02-07,11.4,4.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,-3.3,0,13.2,17.4,13.6,12.7,11.8,11.7,10.9,15.5,19.6,16.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-08,1.6,1.7,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,-7.9,0,13.7,0,14.3,12.6,16.8,16.6,14.0,17.9,19.3,18.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-09,17.4,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,-11.1,0,16.6,0,0,13.8,20.2,16.2,11.1,16.1,19.9,17.9,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,536.36K,2.26%,0.66K,1.68%,6.52K,1.52%,1.18K,3.23%,0,1.23%,61.35K,0.60%,0,0.33%,0.31K,-0.15%,0,1.67%,0,1.21%
2015-02-10,9.6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,-7.5,0,15.8,17.9,12.8,12.9,16.9,15.8,6.8,15.8,20.4,15.9,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,501.70K,-5.37%,0.27K,-0.94%,4.13K,0.41%,0.97K,-3.45%,0,0.07%,65.05K,-1.75%,0,-1.56%,0.30K,-1.42%,0,-1.43%,0,-1.36%
2015-02-11,0.0,0.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,-4.1,0,16.4,18.3,15.1,15.0,15.7,16.1,7.3,15.5,20.1,18.8,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,519.27K,-2.36%,0.32K,-1.26%,6.00K,-0.31%,0.92K,-0.48%,0,-0.31%,69.53K,0.95%,0,0.82%,0.23K,-0.35%,0,-0.22%,0,-0.32%
2015-02-12,10.0,0.2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,-7.5,0,15.5,18.8,0,14.6,14.3,9.1,0.0,8.4,21.2,21.7,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,563.66K,4.85%,0.20K,-0.92%,3.12K,0.32%,0.78K,0.30%,0,0.54%,65.05K,0.82%,0,-0.90%,0.35K,2.19%,0,2.08%,0,1.72%
2015-02-13,4.2,0.0,0,4.8,0.0,0.8,1.3,0.0,0.0,0.0,0.0,0.0,0.0,10.1,-16.3,0,11.9,15.1,10.9,11.3,12.4,9.7,3.4,8.7,19.6,20.6,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,437.07K,3.07%,0.31K,0.42%,3.97K,0.57%,0.49K,1.51%,0,0.35%,62.84K,1.22%,0,2.47%,0.24K,0.19%,0,-0.17%,0,1.49%
2015-02-14,0.0,0.4,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,-8.1,0,12.6,0,11.1,12.5,15.3,14.7,10.1,12.1,20.6,22.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-15,0.0,0.2,0,0,0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,7.1,-20.5,0,0,0,14.6,15.4,17.0,17.5,2.9,15.7,21.8,19.9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.42%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-16,0.0,0.0,0,0.0,0.0,0.0,0.0,3.6,8.6,19.8,0.0,0.0,0.0,5.7,-18.4,0,15.4,16.6,19.4,14.9,15.4,6.1,-3.1,15.8,19.3,16.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.82%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-17,0.0,0.0,0,0.0,0.0,0.0,0.0,0.3,1.5,1.0,0.0,0.0,0.0,5.0,-11.3,0,15.6,18.6,17.3,15.3,5.3,3.2,-2.1,10.4,19.8,16.8,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,518.80K,-0.15%,0.71K,-1.89%,3.03K,-0.87%,0.94K,0.04%,0,1.40%,46.95K,-0.25%,0,0.33%,0.33K,-0.73%,0,-0.06%,0,-0.38%
2015-02-18,0.2,0.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,-9.0,0,16.1,16.9,17.7,14.9,8.4,6.9,-2.0,9.8,17.9,16.4,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,257.48K,-2.60%,0.71K,-1.08%,2.08K,0.36%,0.96K,-2.43%,0,1.68%,37.97K,-0.96%,0,-1.29%,0.31K,1.70%,0,-0.13%,0,-0.66%
2015-02-19,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,-14.6,0,17.8,19.3,17.9,17.1,10.6,7.2,-1.9,13.6,18.5,16.4,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,125.21K,-1.88%,0.50K,-0.56%,2.07K,-0.16%,0.58K,-1.19%,0,-0.25%,47.77K,-0.56%,0,-0.09%,0.23K,0.11%,0,-1.98%,0,-0.08%
2015-02-20,0.0,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,8.4,-18.1,0,18.0,20.2,17.3,15.2,17.1,13.3,1.3,19.3,19.1,16.7,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,30.66K,-1.60%,0.45K,0.73%,2.48K,-1.40%,1.15K,-0.83%,0,0.19%,36.12K,-1.10%,0,-3.36%,0.24K,-1.17%,0,-0.96%,0,-0.47%
2015-02-21,0.0,7.3,0,0.0,0.0,0.0,0.0,4.1,0.0,2.5,0.0,0.0,0.0,6.2,-9.6,0,18.1,20.7,19.6,16.6,19.9,16.3,4.4,19.0,19.4,16.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-22,0.0,0.4,0,0.0,0,0.0,0.0,0.3,31.8,0.8,0.0,0.0,3.6,5.1,-7.2,0,19.2,0,18.1,17.9,20.8,7.6,2.0,17.4,18.9,16.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-23,0.0,0.0,0,0.0,0,0.8,0.0,1.5,6.9,0.8,0.3,0.3,1.0,4.5,-15.6,0,21.5,0,18.9,19.9,7.2,-1.7,-5.1,3.0,17.8,16.1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,475.38K,-1.77%,0.33K,-0.10%,1.24K,-0.43%,1.19K,-3.84%,0,-0.60%,35.29K,-1.08%,0,-1.23%,0.31K,1.07%,0,-1.40%,0,-1.04%
2015-02-24,0.0,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,5.0,-13.9,0,20.0,24.8,18.4,16.2,2.8,-1.6,-2.4,3.9,14.8,15.2,1.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,293.10K,-0.34%,0.51K,-2.64%,1.67K,0.40%,1.23K,-2.13%,0,0.61%,41.73K,0.90%,0,-0.05%,1.03K,2.77%,0,0.45%,0,0.31%
2015-02-25,2.4,0.0,0,0.0,0.0,0.0,0.0,1.8,18.5,0.0,0.0,0.0,0.0,6.2,-9.0,0,19.4,21.2,19.9,16.7,5.8,3.1,1.9,8.8,14.2,16.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,429.52K,3.47%,0.37K,-1.36%,1.76K,1.09%,0.66K,-0.56%,0,1.02%,35.54K,0.92%,0,-1.24%,0.19K,-0.15%,0,-2.02%,0,0.71%
2015-02-26,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,-12.3,0,18.9,0,19.6,18.1,5.9,2.6,-1.1,10.8,17.1,15.2,1.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,459.58K,-5.53%,0.18K,1.48%,1.71K,1.75%,0.47K,-1.46%,0,-0.15%,18.02K,0.41%,0,0.58%,14.11K,0.22%,0,0.15%,0,-0.70%
2015-02-27,2.8,0.0,0,0.0,0.0,0.0,0.0,0.0,6.4,1.0,0.0,0.0,0.0,7.6,-13.2,0,17.5,17.1,17.4,16.2,5.3,-1.6,-7.0,2.5,17.6,16.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,399.49K,3.30%,0.19K,0.58%,0,-1.94%,0.40K,0.12%,0,-0.57%,6.99K,3.02%,0,2.40%,2.71K,0.07%,0,-0.69%,0,1.30%
2015-02-28,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5,3.8,6.4,0.0,0.0,2.5,5.2,-10.3,0,18.7,18.8,18.6,15.8,8.1,-1.9,-5.7,3.6,18.9,16.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-01,2.4,0.0,0,0.0,0.0,0.0,0.0,6.9,3.6,0.0,0.0,0.0,17.3,4.5,-6.2,0,17.9,21.1,17.6,17.6,15.3,1.3,-1.4,15.0,18.9,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-02,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,2.0,5.8,6.4,5.1,-4.1,0,20.7,19.8,18.7,17.6,12.6,3.1,-0.7,14.6,17.1,13.2,1.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,427.18K,-0.34%,0.18K,0.77%,27.52K,-2.88%,0.30K,2.96%,0,-0.22%,2.34K,-0.46%,0,-2.37%,1.22K,-0.18%,0,-0.84%,0,-1.36%
